image_id,file_name,pfa,selected_policy,annotations,target_pixels,background_pixels,candidate_pd,raw_pd,lowrank_pd,candidate_empirical_pfa,raw_empirical_pfa,lowrank_empirical_pfa,delta_vs_raw,delta_vs_lowrank
599,000599.jpg,0.0003,gate,1,2256,175032,0.712322695035461,0.34308510638297873,0.0026595744680851063,0.0,0.0,0.0,0.36923758865248224,0.7096631205673759
599,000599.jpg,0.001,gate,1,2256,175032,0.8772163120567376,0.5713652482269503,0.0035460992907801418,0.0,0.0,5.713241007358654e-06,0.3058510638297872,0.8736702127659575
599,000599.jpg,0.003,gate,1,2256,175032,0.9530141843971631,0.6595744680851063,0.00576241134751773,0.0,0.0,0.0012340600575894694,0.2934397163120568,0.9472517730496454
599,000599.jpg,0.01,gate,1,2256,175032,0.9853723404255319,0.7535460992907801,0.011081560283687944,2.8566205036793273e-05,0.0006455962338315279,0.0168997668997669,0.2318262411347518,0.974290780141844
601,000601.jpg,1e-05,raw,1,2096,168365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,000601.jpg,3e-05,raw,1,2096,168365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,000601.jpg,0.0001,raw,1,2096,168365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,000601.jpg,0.0003,gate,1,2096,168365,0.7485687022900763,0.37547709923664124,0.0014312977099236641,0.0,0.0,0.0,0.3730916030534351,0.7471374045801527
601,000601.jpg,0.001,gate,1,2096,168365,0.9222328244274809,0.6245229007633588,0.0033396946564885495,0.0,0.0,5.939476732099902e-06,0.2977099236641221,0.9188931297709924
601,000601.jpg,0.003,gate,1,2096,168365,0.9856870229007634,0.7037213740458015,0.003816793893129771,0.0,1.1878953464199804e-05,0.0023817301695720607,0.2819656488549619,0.9818702290076337
601,000601.jpg,0.01,gate,1,2096,168365,0.9995229007633588,0.8024809160305344,0.009064885496183206,7.127372078519883e-05,0.0007543135449766875,0.01629198467615003,0.19704198473282442,0.9904580152671756
609,000609.jpg,1e-05,raw,1,2297,159836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,000609.jpg,3e-05,raw,1,2297,159836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,000609.jpg,0.0001,raw,1,2297,159836,0.0,0.0,0.00043535045711797995,0.0,0.0,0.0,0.0,-0.00043535045711797995
609,000609.jpg,0.0003,gate,1,2297,159836,0.6247279059643013,0.3896386591205921,0.0030474531998258597,4.379488976200606e-05,0.0,6.256412823143722e-06,0.2350892468437092,0.6216804527644754
609,000609.jpg,0.001,gate,1,2297,159836,0.8419677840661732,0.5742272529386155,0.0043535045711798,0.00013138466928601817,5.005130258514978e-05,1.2512825646287445e-05,0.2677405311275577,0.8376142794949935
609,000609.jpg,0.003,gate,1,2297,159836,0.9460165433173705,0.6430126251632564,0.0060949063996517195,0.00035035911809604847,0.00013138466928601817,0.0008070772541855401,0.3030039181541141,0.9399216369177188
609,000609.jpg,0.01,gate,1,2297,159836,0.9925990422289943,0.73922507618633,0.00914235959947758,0.0005755899797292225,0.0008884106208864085,0.016272929752996823,0.25337396604266427,0.9834566826295167
611,000611.jpg,1e-05,raw,1,2301,166245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,000611.jpg,3e-05,raw,1,2301,166245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,000611.jpg,0.0001,raw,1,2301,166245,0.0,0.0,0.000434593654932638,0.0,0.0,0.0,0.0,-0.000434593654932638
611,000611.jpg,0.0003,gate,1,2301,166245,0.6288570186875272,0.38070404172099087,0.001303780964797914,0.00010225871454780594,3.609131101687269e-05,0.0,0.24815297696653632,0.6275532377227293
611,000611.jpg,0.001,gate,1,2301,166245,0.8365927857453281,0.56671012603216,0.002607561929595828,0.0002045174290956119,0.00013835002556467863,1.8045655508436344e-05,0.26988265971316816,0.8339852238157323
611,000611.jpg,0.003,gate,1,2301,166245,0.9365493263798349,0.6336375488917861,0.005215123859191656,0.00042708051369966016,0.00023459352160967248,0.00105266323799212,0.30291177748804876,0.9313342025206433
611,000611.jpg,0.01,gate,1,2301,166245,0.9787049109083007,0.7253368100825728,0.012168622338113864,0.0007458870943487022,0.0010827393305061807,0.0163854552016602,0.2533681008257279,0.9665362885701868
619,000619.jpg,1e-05,raw,1,3008,143837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,000619.jpg,3e-05,raw,1,3008,143837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,000619.jpg,0.0001,raw,1,3008,143837,0.0,0.0,0.0006648936170212766,0.0,0.0,0.0,0.0,-0.0006648936170212766
619,000619.jpg,0.0003,gate,1,3008,143837,0.39893617021276595,0.0,0.0013297872340425532,0.0004101865305867058,0.0,9.038008301063009e-05,0.39893617021276595,0.3976063829787234
619,000619.jpg,0.001,gate,1,3008,143837,0.8427526595744681,0.5741356382978723,0.0019946808510638296,0.006124988702489623,0.0069870756481294795,0.0003198064475760757,0.2686170212765958,0.8407579787234043
619,000619.jpg,0.003,gate,1,3008,143837,0.9737367021276596,0.6648936170212766,0.0019946808510638296,0.021969312485660853,0.01011561698311283,0.0028017825733295328,0.30884308510638303,0.9717420212765958
619,000619.jpg,0.01,gate,1,3008,143837,0.9970079787234043,0.7872340425531915,0.005319148936170213,0.03426795608918429,0.01631012882637986,0.016525650562789825,0.20977393617021278,0.991688829787234
621,000621.jpg,1e-05,raw,1,451,188250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,000621.jpg,3e-05,raw,1,451,188250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,000621.jpg,0.0001,raw,1,451,188250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,000621.jpg,0.0003,gate,1,451,188250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,000621.jpg,0.001,gate,1,451,188250,0.008869179600886918,0.0,0.0022172949002217295,0.0,0.0,0.0,0.008869179600886918,0.0066518847006651885
621,000621.jpg,0.003,gate,1,451,188250,0.5853658536585366,0.2017738359201774,0.004434589800443459,1.0624169986719787e-05,0.0,0.0004674634794156707,0.38359201773835916,0.5809312638580931
621,000621.jpg,0.01,gate,1,451,188250,0.8669623059866962,0.36807095343680707,0.008869179600886918,0.0009136786188579017,0.0007277556440903055,0.019861885790172642,0.49889135254988914,0.8580931263858093
629,000629.jpg,1e-05,raw,1,2115,122056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,000629.jpg,3e-05,raw,1,2115,122056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,000629.jpg,0.0001,raw,1,2115,122056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,000629.jpg,0.0003,gate,1,2115,122056,0.0014184397163120568,0.0,0.0009456264775413711,0.0,0.0,0.0,0.0014184397163120568,0.0004728132387706857
629,000629.jpg,0.001,gate,1,2115,122056,0.3664302600472813,0.1706855791962175,0.00425531914893617,0.0,8.192960608245396e-06,0.0005735072425771776,0.1957446808510638,0.3621749408983451
629,000629.jpg,0.003,gate,1,2115,122056,0.7130023640661939,0.27754137115839245,0.005673758865248227,0.0,8.192960608245395e-05,0.005792423150029495,0.43546099290780144,0.7073286052009456
629,000629.jpg,0.01,gate,1,2115,122056,0.8534278959810875,0.4520094562647754,0.009929078014184398,0.0009667693517729567,0.0033591138493806122,0.015009503834305564,0.4014184397163121,0.8434988179669031
631,000631.jpg,1e-05,raw,3,2908,139701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,000631.jpg,3e-05,raw,3,2908,139701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,000631.jpg,0.0001,raw,3,2908,139701,0.0,0.0,0.0,0.0,0.0,7.158144895168968e-06,0.0,0.0
631,000631.jpg,0.0003,gate,3,2908,139701,0.000687757909215956,0.0,0.000343878954607978,0.0018754339625342697,0.0,0.0010092984302188246,0.000687757909215956,0.000343878954607978
631,000631.jpg,0.001,gate,3,2908,139701,0.5278541953232462,0.0,0.000343878954607978,0.017988418121559616,0.0,0.0014674197035096385,0.5278541953232462,0.5275103163686382
631,000631.jpg,0.003,gate,3,2908,139701,0.7850756533700137,0.5034387895460798,0.000343878954607978,0.02732979720975512,0.017072175574977987,0.002383662250091266,0.28163686382393394,0.7847317744154058
631,000631.jpg,0.01,gate,3,2908,139701,0.9260660247592847,0.5980055020632737,0.008253094910591471,0.03533976134744919,0.022268988768870658,0.00866851346804962,0.32806052269601094,0.9178129298486932
639,000639.jpg,1e-05,raw,1,1757,140189,0.0,0.0,0.0,0.0,0.0,1.426645457204203e-05,0.0,0.0
639,000639.jpg,3e-05,raw,1,1757,140189,0.0,0.0,0.0,0.0,0.0,3.5666136430105074e-05,0.0,0.0
639,000639.jpg,0.0001,raw,1,1757,140189,0.0,0.0,0.0,0.0,0.0,9.273195471827319e-05,0.0,0.0
639,000639.jpg,0.0003,gate,1,1757,140189,0.45190665907797384,0.8833238474672738,0.0,0.004294202826184651,0.005770780874391001,0.00018546390943654638,-0.43141718838929993,0.45190665907797384
639,000639.jpg,0.001,gate,1,1757,140189,0.9721115537848606,0.9721115537848606,0.0,0.005720848283388854,0.005977644465685611,0.00047792622816340797,0.0,0.9721115537848606
639,000639.jpg,0.003,gate,1,1757,140189,1.0,0.9806488332384746,0.0,0.005884912510967337,0.0076396864233285065,0.0008203211378924167,0.019351166761525374,1.0
639,000639.jpg,0.01,gate,1,1757,140189,1.0,0.9846328969834945,0.00796812749003984,0.007582620605040338,0.01251881388696688,0.005135923645935131,0.015367103016505457,0.9920318725099602
641,000641.jpg,1e-05,raw,2,6976,92674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,000641.jpg,3e-05,raw,2,6976,92674,0.0,0.0,0.0,0.0,0.0,3.237153894296135e-05,0.0,0.0
641,000641.jpg,0.0001,raw,2,6976,92674,0.0,0.0,0.0005733944954128441,0.0,0.0,0.0006042687269352785,0.0,-0.0005733944954128441
641,000641.jpg,0.0003,gate,2,6976,92674,0.0,0.0,0.0007167431192660551,0.0,0.0,0.0011869564279085828,0.0,-0.0007167431192660551
641,000641.jpg,0.001,gate,2,6976,92674,0.0,0.0,0.0011467889908256881,0.0,0.0,0.0016941105380149772,0.0,-0.0011467889908256881
641,000641.jpg,0.003,gate,2,6976,92674,0.0011467889908256881,0.0,0.0015768348623853212,3.237153894296135e-05,0.0,0.0022875887519692687,0.0011467889908256881,-0.00043004587155963305
641,000641.jpg,0.01,gate,2,6976,92674,0.1809059633027523,0.0,0.0027236238532110093,0.0010790512980987117,0.0,0.00752098754774802,0.1809059633027523,0.1781823394495413
649,000649.jpg,1e-05,raw,2,352,167298,0.0,0.0,0.0,0.0,0.0,0.0002988678884385946,0.0,0.0
649,000649.jpg,3e-05,raw,2,352,167298,0.0,0.0,0.0,0.0,0.0,0.0006933735011775395,0.0,0.0
649,000649.jpg,0.0001,raw,2,352,167298,0.0,0.0,0.0,0.0,0.0,0.0008547621609343805,0.0,0.0
649,000649.jpg,0.0003,gate,2,352,167298,0.15625,0.1846590909090909,0.0,0.0,0.0,0.0011894941959856066,-0.02840909090909091,0.15625
649,000649.jpg,0.001,gate,2,352,167298,0.26988636363636365,0.36363636363636365,0.0,5.9773577687718925e-06,0.0003825508972014011,0.001667682817487358,-0.09375,0.26988636363636365
649,000649.jpg,0.003,gate,2,352,167298,0.45738636363636365,0.45454545454545453,0.008522727272727272,2.988678884385946e-05,0.0021279393656827936,0.0022953053832084065,0.002840909090909116,0.44886363636363635
649,000649.jpg,0.01,gate,2,352,167298,0.75,0.5596590909090909,0.08238636363636363,0.0012612224892108693,0.01582804337170797,0.007083168955994692,0.19034090909090906,0.6676136363636364
651,000651.jpg,1e-05,raw,1,423,137575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,000651.jpg,3e-05,raw,1,423,137575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,000651.jpg,0.0001,raw,1,423,137575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,000651.jpg,0.0003,gate,1,423,137575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,000651.jpg,0.001,gate,1,423,137575,0.20567375886524822,0.15602836879432624,0.0,0.0,0.0,0.0,0.049645390070921974,0.20567375886524822
651,000651.jpg,0.003,gate,1,423,137575,0.8463356973995272,0.2364066193853428,0.0,0.0,0.0,0.00010176267490459749,0.6099290780141844,0.8463356973995272
651,000651.jpg,0.01,gate,1,423,137575,0.9881796690307328,0.40189125295508277,0.0,0.00023260039978193712,0.0003707068871524623,0.020665091768126476,0.5862884160756501,0.9881796690307328
659,000659.jpg,1e-05,raw,1,219,172916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,000659.jpg,3e-05,raw,1,219,172916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,000659.jpg,0.0001,raw,1,219,172916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,000659.jpg,0.0003,gate,1,219,172916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,000659.jpg,0.001,gate,1,219,172916,0.3105022831050228,0.2328767123287671,0.0,0.0,0.0,0.0,0.0776255707762557,0.3105022831050228
659,000659.jpg,0.003,gate,1,219,172916,0.730593607305936,0.3378995433789954,0.0,0.0,0.0,7.518101274607324e-05,0.3926940639269406,0.730593607305936
659,000659.jpg,0.01,gate,1,219,172916,0.9680365296803652,0.4292237442922374,0.0045662100456621,0.0004106039926900923,0.0005667491730088598,0.02061694695690393,0.5388127853881278,0.9634703196347032
661,000661.jpg,1e-05,raw,1,429,172970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,000661.jpg,3e-05,raw,1,429,172970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,000661.jpg,0.0001,raw,1,429,172970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,000661.jpg,0.0003,gate,1,429,172970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,000661.jpg,0.001,gate,1,429,172970,0.22144522144522144,0.13986013986013987,0.002331002331002331,0.0,0.0,0.0,0.08158508158508157,0.2191142191142191
661,000661.jpg,0.003,gate,1,429,172970,0.8111888111888111,0.2517482517482518,0.004662004662004662,0.0,0.0,0.00013875238480661386,0.5594405594405594,0.8065268065268065
661,000661.jpg,0.01,gate,1,429,172970,0.9487179487179487,0.4125874125874126,0.009324009324009324,0.00038156905821818814,0.0005029773949239753,0.020385037867838355,0.5361305361305361,0.9393939393939393
669,000669.jpg,1e-05,raw,1,481,159251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,000669.jpg,3e-05,raw,1,481,159251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,000669.jpg,0.0001,raw,1,481,159251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,000669.jpg,0.0003,gate,1,481,159251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,000669.jpg,0.001,gate,1,481,159251,0.2203742203742204,0.16216216216216217,0.0,0.0,0.0,6.279395419808981e-06,0.058212058212058215,0.2203742203742204
669,000669.jpg,0.003,gate,1,481,159251,0.7027027027027027,0.2869022869022869,0.002079002079002079,1.2558790839617962e-05,6.279395419808981e-06,0.0003076903755706401,0.4158004158004158,0.7006237006237006
669,000669.jpg,0.01,gate,1,481,159251,0.918918918918919,0.4656964656964657,0.006237006237006237,0.0010988941984665717,0.0014630991328154926,0.020031271389190648,0.45322245322245325,0.9126819126819128
671,000671.jpg,1e-05,raw,1,542,179340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,000671.jpg,3e-05,raw,1,542,179340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,000671.jpg,0.0001,raw,1,542,179340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,000671.jpg,0.0003,gate,1,542,179340,0.0018450184501845018,0.0,0.0,0.0,0.0,0.0,0.0018450184501845018,0.0018450184501845018
671,000671.jpg,0.001,gate,1,542,179340,0.18450184501845018,0.1900369003690037,0.0018450184501845018,0.0,0.0,0.0,-0.005535055350553514,0.18265682656826568
671,000671.jpg,0.003,gate,1,542,179340,0.6254612546125461,0.3062730627306273,0.01107011070110701,0.0,8.921601427456228e-05,0.002113304338128694,0.31918819188191877,0.6143911439114391
671,000671.jpg,0.01,gate,1,542,179340,0.8874538745387454,0.4797047970479705,0.016605166051660517,0.0019069923051187687,0.005157800825248132,0.018835731013716963,0.4077490774907749,0.8708487084870848
679,000679.jpg,1e-05,raw,1,1115,160407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,000679.jpg,3e-05,raw,1,1115,160407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,000679.jpg,0.0001,raw,1,1115,160407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,000679.jpg,0.0003,gate,1,1115,160407,0.5883408071748879,0.0,0.0,0.0,0.0,0.0,0.5883408071748879,0.5883408071748879
679,000679.jpg,0.001,gate,1,1115,160407,0.8089686098654708,0.49506726457399103,0.0026905829596412557,0.0,0.0,1.870242570461389e-05,0.3139013452914798,0.8062780269058295
679,000679.jpg,0.003,gate,1,1115,160407,0.9614349775784753,0.5802690582959641,0.003587443946188341,0.0,1.2468283803075926e-05,0.0049810793793288325,0.3811659192825112,0.9578475336322869
679,000679.jpg,0.01,gate,1,1115,160407,0.9946188340807175,0.7130044843049327,0.008071748878923767,0.00025559981796305646,0.0015211306239752628,0.015429501206306458,0.2816143497757848,0.9865470852017937
681,000681.jpg,1e-05,raw,1,901,164568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,000681.jpg,3e-05,raw,1,901,164568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,000681.jpg,0.0001,raw,1,901,164568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,000681.jpg,0.0003,gate,1,901,164568,0.6148723640399556,0.0,0.0022197558268590455,0.0,0.0,0.0,0.6148723640399556,0.6126526082130965
681,000681.jpg,0.001,gate,1,901,164568,0.8601553829078802,0.4295227524972253,0.0022197558268590455,0.0,0.0,0.00010937727869330611,0.43063263041065486,0.8579356270810211
681,000681.jpg,0.003,gate,1,901,164568,0.9544950055493896,0.537180910099889,0.003329633740288568,0.0,6.07651548296145e-06,0.005833454863642992,0.4173140954495006,0.951165371809101
681,000681.jpg,0.01,gate,1,901,164568,0.9933407325194229,0.681465038845727,0.008879023307436182,0.00015191288707403627,0.0012578387049730203,0.015185212191920665,0.31187569367369594,0.9844617092119867
689,000689.jpg,1e-05,raw,2,785,178606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,000689.jpg,3e-05,raw,2,785,178606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,000689.jpg,0.0001,raw,2,785,178606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,000689.jpg,0.0003,gate,2,785,178606,0.17834394904458598,0.0,0.0,0.0,0.0,0.0,0.17834394904458598,0.17834394904458598
689,000689.jpg,0.001,gate,2,785,178606,0.42929936305732486,0.23057324840764332,0.0012738853503184713,0.0,0.0,0.0,0.19872611464968154,0.4280254777070064
689,000689.jpg,0.003,gate,2,785,178606,0.7936305732484077,0.31210191082802546,0.005095541401273885,2.799458024926374e-05,1.6796748149558245e-05,8.398374074779123e-05,0.4815286624203822,0.7885350318471338
689,000689.jpg,0.01,gate,2,785,178606,0.9414012738853503,0.4713375796178344,0.014012738853503185,0.0012653550272667211,0.0011589756223195189,0.01963539858683359,0.47006369426751593,0.9273885350318471
691,000691.jpg,1e-05,raw,2,795,161830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,000691.jpg,3e-05,raw,2,795,161830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,000691.jpg,0.0001,raw,2,795,161830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,000691.jpg,0.0003,gate,2,795,161830,0.17358490566037735,0.0,0.0,0.0,0.0,0.0,0.17358490566037735,0.17358490566037735
691,000691.jpg,0.001,gate,2,795,161830,0.48427672955974843,0.2490566037735849,0.0025157232704402514,4.325526787369462e-05,4.943459185565099e-05,0.0,0.23522012578616353,0.4817610062893082
691,000691.jpg,0.003,gate,2,795,161830,0.8566037735849057,0.3383647798742138,0.005031446540880503,0.00017920039547673485,9.886918371130198e-05,0.0001421244515849966,0.5182389937106919,0.8515723270440252
691,000691.jpg,0.01,gate,2,795,161830,0.9622641509433962,0.5018867924528302,0.00880503144654088,0.0013532719520484458,0.0014583204597417043,0.019674967558549094,0.46037735849056605,0.9534591194968554
699,000699.jpg,1e-05,raw,2,1464,146425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,000699.jpg,3e-05,raw,2,1464,146425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,000699.jpg,0.0001,raw,2,1464,146425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,000699.jpg,0.0003,gate,2,1464,146425,0.32581967213114754,0.12773224043715847,0.0006830601092896175,0.0,0.0,6.829434864264982e-06,0.19808743169398907,0.32513661202185795
699,000699.jpg,0.001,gate,2,1464,146425,0.6987704918032787,0.3531420765027322,0.00273224043715847,8.878265323544477e-05,0.00013658869728529964,9.561208809970974e-05,0.34562841530054644,0.6960382513661202
699,000699.jpg,0.003,gate,2,1464,146425,0.9009562841530054,0.46174863387978143,0.0047814207650273225,0.001522963974731091,0.0004848898753628137,0.0035103295202322006,0.439207650273224,0.8961748633879781
699,000699.jpg,0.01,gate,2,1464,146425,0.9644808743169399,0.5942622950819673,0.008879781420765027,0.0036332593477889706,0.0034898412156394057,0.0155437937510671,0.3702185792349726,0.9556010928961748
701,000701.jpg,1e-05,raw,1,1126,161924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,000701.jpg,3e-05,raw,1,1126,161924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,000701.jpg,0.0001,raw,1,1126,161924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,000701.jpg,0.0003,gate,1,1126,161924,0.261101243339254,0.022202486678507993,0.0017761989342806395,0.0,0.0,0.0,0.238898756660746,0.25932504440497334
701,000701.jpg,0.001,gate,1,1126,161924,0.7149200710479574,0.2522202486678508,0.003552397868561279,0.0,0.0,9.881178824633779e-05,0.4626998223801066,0.7113676731793961
701,000701.jpg,0.003,gate,1,1126,161924,0.911190053285968,0.3765541740674956,0.007992895204262877,1.2351473530792224e-05,4.3230157357772786e-05,0.0036869148489414787,0.5346358792184724,0.9031971580817052
701,000701.jpg,0.01,gate,1,1126,161924,0.9635879218472468,0.5319715808170515,0.012433392539964476,0.0007843185692053061,0.0018527210296188335,0.015958103801783554,0.4316163410301953,0.9511545293072824
709,000709.jpg,1e-05,raw,2,1620,175184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,000709.jpg,3e-05,raw,2,1620,175184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,000709.jpg,0.0001,raw,2,1620,175184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,000709.jpg,0.0003,gate,2,1620,175184,0.408641975308642,0.0,0.001851851851851852,0.0,0.0,0.0,0.408641975308642,0.40679012345679016
709,000709.jpg,0.001,gate,2,1620,175184,0.7043209876543209,0.3432098765432099,0.004320987654320987,0.0,0.0,5.708283861539867e-05,0.36111111111111105,0.7
709,000709.jpg,0.003,gate,2,1620,175184,0.8993827160493827,0.4351851851851852,0.006172839506172839,0.0,3.42497031692392e-05,0.004669376198739611,0.4641975308641975,0.8932098765432098
709,000709.jpg,0.01,gate,2,1620,175184,0.9623456790123457,0.575925925925926,0.008641975308641974,0.0003767467348616312,0.002106356744908211,0.015492282400219198,0.38641975308641974,0.9537037037037037
711,000711.jpg,1e-05,raw,2,1348,172176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,000711.jpg,3e-05,raw,2,1348,172176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,000711.jpg,0.0001,raw,2,1348,172176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,000711.jpg,0.0003,gate,2,1348,172176,0.521513353115727,0.0,0.0,0.0,0.0,0.0,0.521513353115727,0.521513353115727
711,000711.jpg,0.001,gate,2,1348,172176,0.8405044510385756,0.39243323442136496,0.004451038575667656,0.0,0.0,4.065607285568256e-05,0.44807121661721067,0.836053412462908
711,000711.jpg,0.003,gate,2,1348,172176,0.9599406528189911,0.48887240356083084,0.0051928783382789315,0.0,1.7424031223863953e-05,0.004779992565746678,0.47106824925816027,0.9547477744807121
711,000711.jpg,0.01,gate,2,1348,172176,0.9888724035608308,0.6275964391691394,0.010385756676557863,0.000615649103243193,0.0018062912368738964,0.015501579778830963,0.3612759643916914,0.978486646884273
719,000719.jpg,1e-05,raw,1,1077,156961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,000719.jpg,3e-05,raw,1,1077,156961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,000719.jpg,0.0001,raw,1,1077,156961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,000719.jpg,0.0003,gate,1,1077,156961,0.25069637883008355,0.025998142989786442,0.0018570102135561746,0.0,0.0,0.0,0.2246982358402971,0.2488393686165274
719,000719.jpg,0.001,gate,1,1077,156961,0.7316620241411328,0.2414113277623027,0.0018570102135561746,0.0,0.0,7.645211230815298e-05,0.4902506963788301,0.7298050139275766
719,000719.jpg,0.003,gate,1,1077,156961,0.9331476323119777,0.3732590529247911,0.005571030640668524,6.371009359012748e-06,2.5484037436050992e-05,0.003669701390791343,0.5598885793871866,0.9275766016713092
719,000719.jpg,0.01,gate,1,1077,156961,0.9907149489322191,0.5533890436397401,0.016713091922005572,0.0010958136097501928,0.002102433088474207,0.01566631201381235,0.43732590529247906,0.9740018570102136
721,000721.jpg,1e-05,raw,1,5746,108735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,000721.jpg,3e-05,raw,1,5746,108735,0.0,0.0,0.0003480682213713888,0.0,0.0,0.0,0.0,-0.0003480682213713888
721,000721.jpg,0.0001,raw,1,5746,108735,0.0,0.0,0.0010442046641141664,0.0,0.0,0.0,0.0,-0.0010442046641141664
721,000721.jpg,0.0003,gate,1,5746,108735,0.23216150365471633,0.06404455273233554,0.0033066481030281933,0.0,0.0,0.0,0.16811695092238077,0.22885485555168814
721,000721.jpg,0.001,gate,1,5746,108735,0.5713539853811347,0.3085624782457362,0.005221023320570832,0.0,0.0,0.0006989469811928082,0.2627915071353985,0.5661329620605638
721,000721.jpg,0.003,gate,1,5746,108735,0.834319526627219,0.4152453880960668,0.006265227984684998,0.0,0.0,0.005959442681749207,0.41907413853115216,0.828054298642534
721,000721.jpg,0.01,gate,1,5746,108735,0.945875391576749,0.5490776192133658,0.01427079707622694,4.598335402584265e-05,0.0013427139375546053,0.013160435922196165,0.3967977723633832,0.9316045945005221
729,000729.jpg,1e-05,raw,7,6766,113859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,000729.jpg,3e-05,raw,7,6766,113859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,000729.jpg,0.0001,raw,7,6766,113859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,000729.jpg,0.0003,gate,7,6766,113859,0.0,0.0,0.00014779781259237365,0.0,0.0,0.001001238373778094,0.0,-0.00014779781259237365
