method,subset,rank,pfa_target,pd_mean,pfa_mean,threshold_mean,clutter_attenuation_db,target_loss_db,target_retention_ratio,residual_target_to_clutter_ratio,score_mean,item_count,target_pixel_count,bg_pixel_count
low_rank_residual,simNoiseOnly,3,0.01,0.8837209302325582,0.010001068816514741,187.52278148748192,0.17627513813171658,2.479741206168032,0.5649706401170135,0.022678235762578623,86.420724249802,1,43,65493
low_rank_residual,simNoiseOnly,5,1e-05,0.09302325581395349,1.526880735345762e-05,3252.5073704923398,0.28036604372316365,3.714524677454696,0.4251552362492702,0.017479942887820534,84.37403349866632,1,43,65493
low_rank_residual,simNoiseOnly,5,3e-05,0.13953488372093023,3.053761470691524e-05,2593.5347097347826,0.28036604372316365,3.714524677454696,0.4251552362492702,0.017479942887820534,84.37403349866632,1,43,65493
low_rank_residual,simNoiseOnly,5,0.0001,0.27906976744186046,0.00010688165147420336,1803.5649236159013,0.28036604372316365,3.714524677454696,0.4251552362492702,0.017479942887820534,84.37403349866632,1,43,65493
low_rank_residual,simNoiseOnly,5,0.0003,0.4418604651162791,0.00030537614706915243,1028.9554145701052,0.28036604372316365,3.714524677454696,0.4251552362492702,0.017479942887820534,84.37403349866632,1,43,65493
low_rank_residual,simNoiseOnly,5,0.001,0.7674418604651163,0.001007741285328203,315.6136321856686,0.28036604372316365,3.714524677454696,0.4251552362492702,0.017479942887820534,84.37403349866632,1,43,65493
low_rank_residual,simNoiseOnly,5,0.003,0.8372093023255814,0.0030079550486311513,214.6525199488765,0.28036604372316365,3.714524677454696,0.4251552362492702,0.017479942887820534,84.37403349866632,1,43,65493
low_rank_residual,simNoiseOnly,5,0.01,0.8604651162790697,0.010001068816514741,183.71445770418964,0.28036604372316365,3.714524677454696,0.4251552362492702,0.017479942887820534,84.37403349866632,1,43,65493
low_rank_residual,simNoiseOnly,8,1e-05,0.11627906976744186,1.526880735345762e-05,2300.760033124824,0.4329955939565676,5.939136668741563,0.25473365856880337,0.010847802389916748,81.46027202507955,1,43,65493
low_rank_residual,simNoiseOnly,8,3e-05,0.18604651162790697,3.053761470691524e-05,2128.205292663829,0.4329955939565676,5.939136668741563,0.25473365856880337,0.010847802389916748,81.46027202507955,1,43,65493
low_rank_residual,simNoiseOnly,8,0.0001,0.3488372093023256,0.00010688165147420336,1322.3119455730387,0.4329955939565676,5.939136668741563,0.25473365856880337,0.010847802389916748,81.46027202507955,1,43,65493
low_rank_residual,simNoiseOnly,8,0.0003,0.46511627906976744,0.00030537614706915243,800.0239101227367,0.4329955939565676,5.939136668741563,0.25473365856880337,0.010847802389916748,81.46027202507955,1,43,65493
low_rank_residual,simNoiseOnly,8,0.001,0.7441860465116279,0.001007741285328203,277.29164134125995,0.4329955939565676,5.939136668741563,0.25473365856880337,0.010847802389916748,81.46027202507955,1,43,65493
low_rank_residual,simNoiseOnly,8,0.003,0.8372093023255814,0.0030079550486311513,206.19972197693247,0.4329955939565676,5.939136668741563,0.25473365856880337,0.010847802389916748,81.46027202507955,1,43,65493
low_rank_residual,simNoiseOnly,8,0.01,0.8372093023255814,0.010001068816514741,177.8278208733186,0.4329955939565676,5.939136668741563,0.25473365856880337,0.010847802389916748,81.46027202507955,1,43,65493
low_rank_residual,simNoiseOnly,10,1e-05,0.11627906976744186,1.526880735345762e-05,2097.399910154427,0.533648458055352,7.471459898495269,0.17900040357807595,0.0078014392082998525,79.59404377795735,1,43,65493
