pfa_target,threshold,pd,empirical_pfa,target_count,background_count,max_false_alarms,false_alarms,detections,threshold_policy,dataset,file,window_index,item_id,method,primary_target_bin_1indexed,guard_bins_1indexed,residual_threshold,gate_threshold
0.001,78064018.95334713,0.0,0.0009765625,1024,10240,10,10,10,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,17,19931107_135603_starea.cdf#17,tpsscs_trainable_gate,9,"8,9,10,11",,
0.003,47251266.32879716,0.0,0.0029296875,1024,10240,30,30,30,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,17,19931107_135603_starea.cdf#17,tpsscs_trainable_gate,9,"8,9,10,11",,
0.01,14391186.322108874,0.0,0.0099609375,1024,10240,102,102,102,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,17,19931107_135603_starea.cdf#17,tpsscs_trainable_gate,9,"8,9,10,11",,
1e-05,,0.0,0.0,1024,10240,0,0,0,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,17,19931107_135603_starea.cdf#17,tpsscs_finished_detector,9,"8,9,10,11",181479.076363431,145945373.0646999
3e-05,,0.0,0.0,1024,10240,0,0,0,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,17,19931107_135603_starea.cdf#17,tpsscs_finished_detector,9,"8,9,10,11",181479.076363431,145945373.0646999
0.0001,,0.0,9.765625e-05,1024,10240,1,1,1,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,17,19931107_135603_starea.cdf#17,tpsscs_finished_detector,9,"8,9,10,11",130882.06739604886,145945373.0646999
0.0003,,0.0,0.00029296875,1024,10240,3,3,3,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,17,19931107_135603_starea.cdf#17,tpsscs_finished_detector,9,"8,9,10,11",114388.66589023903,145945373.0646999
0.001,,0.0009765625,0.0009765625,1024,10240,10,10,11,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,17,19931107_135603_starea.cdf#17,tpsscs_finished_detector,9,"8,9,10,11",93067.85559595964,145945373.0646999
0.003,,0.0048828125,0.0029296875,1024,10240,30,30,37,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,17,19931107_135603_starea.cdf#17,tpsscs_finished_detector,9,"8,9,10,11",52190.18972655254,145945373.0646999
0.01,,0.025390625,0.0099609375,1024,10240,102,102,150,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,17,19931107_135603_starea.cdf#17,tpsscs_finished_detector,9,"8,9,10,11",25139.996687012015,145945373.0646999
1e-05,416627117.6420905,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,18,19931107_135603_starea.cdf#18,raw,9,"8,9,10,11",,
3e-05,416627117.6420905,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,18,19931107_135603_starea.cdf#18,raw,9,"8,9,10,11",,
0.0001,405200804.77648157,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,18,19931107_135603_starea.cdf#18,raw,9,"8,9,10,11",,
0.0003,329012579.388563,0.0,0.00029296875,1024,10240,3,3,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,18,19931107_135603_starea.cdf#18,raw,9,"8,9,10,11",,
0.001,259667835.5179483,0.0,0.0009765625,1024,10240,10,10,10,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,18,19931107_135603_starea.cdf#18,raw,9,"8,9,10,11",,
0.003,170073566.06169122,0.0,0.0029296875,1024,10240,30,30,30,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,18,19931107_135603_starea.cdf#18,raw,9,"8,9,10,11",,
0.01,75156339.99725953,0.0,0.0099609375,1024,10240,102,102,110,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,18,19931107_135603_starea.cdf#18,raw,9,"8,9,10,11",,
1e-05,24860.25510203624,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,18,19931107_135603_starea.cdf#18,low_rank_residual_k30,9,"8,9,10,11",,
3e-05,24860.25510203624,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,18,19931107_135603_starea.cdf#18,low_rank_residual_k30,9,"8,9,10,11",,
0.0001,22640.392956640062,0.0009765625,9.765625e-05,1024,10240,1,1,2,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,18,19931107_135603_starea.cdf#18,low_rank_residual_k30,9,"8,9,10,11",,
0.0003,19892.76059950017,0.0009765625,0.00029296875,1024,10240,3,3,4,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,18,19931107_135603_starea.cdf#18,low_rank_residual_k30,9,"8,9,10,11",,
0.001,16133.425110428438,0.001953125,0.0009765625,1024,10240,10,10,13,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,18,19931107_135603_starea.cdf#18,low_rank_residual_k30,9,"8,9,10,11",,
0.003,12131.270087300494,0.0029296875,0.0029296875,1024,10240,30,30,39,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,18,19931107_135603_starea.cdf#18,low_rank_residual_k30,9,"8,9,10,11",,
0.01,6579.275260727166,0.0146484375,0.0099609375,1024,10240,102,102,149,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,18,19931107_135603_starea.cdf#18,low_rank_residual_k30,9,"8,9,10,11",,
1e-05,169110531.5061085,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,18,19931107_135603_starea.cdf#18,tpsscs_trainable_gate,9,"8,9,10,11",,
3e-05,169110531.5061085,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,18,19931107_135603_starea.cdf#18,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0001,108968732.73743337,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,18,19931107_135603_starea.cdf#18,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0003,33680594.41611078,0.0,0.00029296875,1024,10240,3,3,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,18,19931107_135603_starea.cdf#18,tpsscs_trainable_gate,9,"8,9,10,11",,
0.001,13377589.165950032,0.001953125,0.0009765625,1024,10240,10,10,12,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,18,19931107_135603_starea.cdf#18,tpsscs_trainable_gate,9,"8,9,10,11",,
0.003,3048966.6670220993,0.0712890625,0.0029296875,1024,10240,30,30,116,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,18,19931107_135603_starea.cdf#18,tpsscs_trainable_gate,9,"8,9,10,11",,
0.01,663555.5543997373,0.2236328125,0.0099609375,1024,10240,102,102,397,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,18,19931107_135603_starea.cdf#18,tpsscs_trainable_gate,9,"8,9,10,11",,
1e-05,,0.0,0.0,1024,10240,0,0,0,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,18,19931107_135603_starea.cdf#18,tpsscs_finished_detector,9,"8,9,10,11",24860.255102036055,169110531.5061085
3e-05,,0.0,0.0,1024,10240,0,0,0,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,18,19931107_135603_starea.cdf#18,tpsscs_finished_detector,9,"8,9,10,11",24860.255102036055,169110531.5061085
0.0001,,0.0009765625,9.765625e-05,1024,10240,1,1,2,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,18,19931107_135603_starea.cdf#18,tpsscs_finished_detector,9,"8,9,10,11",22640.392956640037,169110531.5061085
0.0003,,0.0009765625,0.00029296875,1024,10240,3,3,4,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,18,19931107_135603_starea.cdf#18,tpsscs_finished_detector,9,"8,9,10,11",19892.76059949977,169110531.5061085
0.001,,0.001953125,0.0009765625,1024,10240,10,10,13,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,18,19931107_135603_starea.cdf#18,tpsscs_finished_detector,9,"8,9,10,11",16133.425110428303,169110531.5061085
0.003,,0.0029296875,0.0029296875,1024,10240,30,30,39,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,18,19931107_135603_starea.cdf#18,tpsscs_finished_detector,9,"8,9,10,11",12131.270087300509,169110531.5061085
0.01,,0.0146484375,0.0099609375,1024,10240,102,102,149,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,18,19931107_135603_starea.cdf#18,tpsscs_finished_detector,9,"8,9,10,11",6579.275260727145,169110531.5061085
1e-05,356903526.57800925,0.0,0.0,1024,10240,0,0,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,19,19931107_135603_starea.cdf#19,raw,9,"8,9,10,11",,
3e-05,356903526.57800925,0.0,0.0,1024,10240,0,0,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,19,19931107_135603_starea.cdf#19,raw,9,"8,9,10,11",,
0.0001,340698260.6635122,0.0,9.765625e-05,1024,10240,1,1,2,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,19,19931107_135603_starea.cdf#19,raw,9,"8,9,10,11",,
0.0003,322490618.6736869,0.0,0.00029296875,1024,10240,3,3,6,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,19,19931107_135603_starea.cdf#19,raw,9,"8,9,10,11",,
0.001,230639160.21186107,0.0,0.0009765625,1024,10240,10,10,17,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,19,19931107_135603_starea.cdf#19,raw,9,"8,9,10,11",,
0.003,152987442.24204603,0.0,0.0029296875,1024,10240,30,30,48,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,19,19931107_135603_starea.cdf#19,raw,9,"8,9,10,11",,
0.01,57252018.67478441,0.013671875,0.0099609375,1024,10240,102,102,187,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,19,19931107_135603_starea.cdf#19,raw,9,"8,9,10,11",,
1e-05,18354.493289184793,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,19,19931107_135603_starea.cdf#19,low_rank_residual_k30,9,"8,9,10,11",,
3e-05,18354.493289184793,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,19,19931107_135603_starea.cdf#19,low_rank_residual_k30,9,"8,9,10,11",,
0.0001,17108.364811950327,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,19,19931107_135603_starea.cdf#19,low_rank_residual_k30,9,"8,9,10,11",,
0.0003,15166.637973852932,0.0,0.00029296875,1024,10240,3,3,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,19,19931107_135603_starea.cdf#19,low_rank_residual_k30,9,"8,9,10,11",,
0.001,9927.075377072724,0.0009765625,0.0009765625,1024,10240,10,10,11,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,19,19931107_135603_starea.cdf#19,low_rank_residual_k30,9,"8,9,10,11",,
0.003,6803.386259653476,0.0029296875,0.0029296875,1024,10240,30,30,36,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,19,19931107_135603_starea.cdf#19,low_rank_residual_k30,9,"8,9,10,11",,
0.01,4133.206237337346,0.0146484375,0.0099609375,1024,10240,102,102,135,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,19,19931107_135603_starea.cdf#19,low_rank_residual_k30,9,"8,9,10,11",,
1e-05,32181687.97338161,0.0029296875,0.0,1024,10240,0,0,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,19,19931107_135603_starea.cdf#19,tpsscs_trainable_gate,9,"8,9,10,11",,
3e-05,32181687.97338161,0.0029296875,0.0,1024,10240,0,0,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,19,19931107_135603_starea.cdf#19,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0001,11491754.03061316,0.0166015625,9.765625e-05,1024,10240,1,1,19,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,19,19931107_135603_starea.cdf#19,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0003,2668812.249342539,0.041015625,0.00029296875,1024,10240,3,3,67,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,19,19931107_135603_starea.cdf#19,tpsscs_trainable_gate,9,"8,9,10,11",,
0.001,1330647.6765251432,0.0869140625,0.0009765625,1024,10240,10,10,157,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,19,19931107_135603_starea.cdf#19,tpsscs_trainable_gate,9,"8,9,10,11",,
0.003,341181.6738445327,0.2021484375,0.0029296875,1024,10240,30,30,512,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,19,19931107_135603_starea.cdf#19,tpsscs_trainable_gate,9,"8,9,10,11",,
0.01,134117.62000893665,0.25390625,0.0099609375,1024,10240,102,102,804,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,19,19931107_135603_starea.cdf#19,tpsscs_trainable_gate,9,"8,9,10,11",,
1e-05,,0.0029296875,0.0,1024,10240,0,0,3,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,19,19931107_135603_starea.cdf#19,tpsscs_finished_detector,9,"8,9,10,11",18354.493289184644,32181687.97338161
3e-05,,0.0029296875,0.0,1024,10240,0,0,3,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,19,19931107_135603_starea.cdf#19,tpsscs_finished_detector,9,"8,9,10,11",18354.493289184644,32181687.97338161
0.0001,,0.0029296875,9.765625e-05,1024,10240,1,1,4,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,19,19931107_135603_starea.cdf#19,tpsscs_finished_detector,9,"8,9,10,11",17108.36481195021,32181687.97338161
0.0003,,0.0029296875,0.00029296875,1024,10240,3,3,6,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,19,19931107_135603_starea.cdf#19,tpsscs_finished_detector,9,"8,9,10,11",15166.637973852932,32181687.97338161
0.001,,0.00390625,0.0009765625,1024,10240,10,10,14,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,19,19931107_135603_starea.cdf#19,tpsscs_finished_detector,9,"8,9,10,11",9927.075377072677,32181687.97338161
0.003,,0.005859375,0.0029296875,1024,10240,30,30,39,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,19,19931107_135603_starea.cdf#19,tpsscs_finished_detector,9,"8,9,10,11",6803.386259653534,32181687.97338161
0.01,,0.0166015625,0.0099609375,1024,10240,102,102,137,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,19,19931107_135603_starea.cdf#19,tpsscs_finished_detector,9,"8,9,10,11",4133.206237337221,32181687.97338161
1e-05,440187018.1855159,0.00390625,0.0,1024,10240,0,0,11,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,20,19931107_135603_starea.cdf#20,raw,9,"8,9,10,11",,
3e-05,440187018.1855159,0.00390625,0.0,1024,10240,0,0,11,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,20,19931107_135603_starea.cdf#20,raw,9,"8,9,10,11",,
0.0001,330217257.2684892,0.0078125,9.765625e-05,1024,10240,1,1,24,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,20,19931107_135603_starea.cdf#20,raw,9,"8,9,10,11",,
0.0003,273471193.1790315,0.009765625,0.00029296875,1024,10240,3,3,34,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,20,19931107_135603_starea.cdf#20,raw,9,"8,9,10,11",,
0.001,204711399.40599295,0.0166015625,0.0009765625,1024,10240,10,10,60,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,20,19931107_135603_starea.cdf#20,raw,9,"8,9,10,11",,
0.003,133742373.30246472,0.0263671875,0.0029296875,1024,10240,30,30,111,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,20,19931107_135603_starea.cdf#20,raw,9,"8,9,10,11",,
0.01,54861614.71327925,0.0693359375,0.0099609375,1024,10240,102,102,327,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,20,19931107_135603_starea.cdf#20,raw,9,"8,9,10,11",,
1e-05,90872.21205224188,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,20,19931107_135603_starea.cdf#20,low_rank_residual_k30,9,"8,9,10,11",,
3e-05,90872.21205224188,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,20,19931107_135603_starea.cdf#20,low_rank_residual_k30,9,"8,9,10,11",,
0.0001,84288.74063639244,0.0,9.765625e-05,1024,10240,1,1,2,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,20,19931107_135603_starea.cdf#20,low_rank_residual_k30,9,"8,9,10,11",,
0.0003,71626.17470970107,0.0,0.00029296875,1024,10240,3,3,5,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,20,19931107_135603_starea.cdf#20,low_rank_residual_k30,9,"8,9,10,11",,
0.001,49630.7184957473,0.0,0.0009765625,1024,10240,10,10,16,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,20,19931107_135603_starea.cdf#20,low_rank_residual_k30,9,"8,9,10,11",,
0.003,32667.553688447213,0.0,0.0029296875,1024,10240,30,30,39,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,20,19931107_135603_starea.cdf#20,low_rank_residual_k30,9,"8,9,10,11",,
0.01,19105.078703761916,0.0,0.0099609375,1024,10240,102,102,125,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,20,19931107_135603_starea.cdf#20,low_rank_residual_k30,9,"8,9,10,11",,
1e-05,121826344.310224,0.0048828125,0.0,1024,10240,0,0,20,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,20,19931107_135603_starea.cdf#20,tpsscs_trainable_gate,9,"8,9,10,11",,
3e-05,121826344.310224,0.0048828125,0.0,1024,10240,0,0,20,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,20,19931107_135603_starea.cdf#20,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0001,56069182.08778243,0.009765625,9.765625e-05,1024,10240,1,1,45,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,20,19931107_135603_starea.cdf#20,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0003,47538223.96086092,0.01171875,0.00029296875,1024,10240,3,3,62,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,20,19931107_135603_starea.cdf#20,tpsscs_trainable_gate,9,"8,9,10,11",,
0.001,26898214.677539095,0.0166015625,0.0009765625,1024,10240,10,10,108,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,20,19931107_135603_starea.cdf#20,tpsscs_trainable_gate,9,"8,9,10,11",,
0.003,13255757.937818559,0.0263671875,0.0029296875,1024,10240,30,30,189,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,20,19931107_135603_starea.cdf#20,tpsscs_trainable_gate,9,"8,9,10,11",,
0.01,4123929.9920076844,0.0595703125,0.0099609375,1024,10240,102,102,409,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,20,19931107_135603_starea.cdf#20,tpsscs_trainable_gate,9,"8,9,10,11",,
1e-05,,0.0048828125,0.0,1024,10240,0,0,20,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,20,19931107_135603_starea.cdf#20,tpsscs_finished_detector,9,"8,9,10,11",90872.21205224161,121826344.310224
3e-05,,0.0048828125,0.0,1024,10240,0,0,20,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,20,19931107_135603_starea.cdf#20,tpsscs_finished_detector,9,"8,9,10,11",90872.21205224161,121826344.310224
0.0001,,0.0048828125,9.765625e-05,1024,10240,1,1,21,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,20,19931107_135603_starea.cdf#20,tpsscs_finished_detector,9,"8,9,10,11",84288.74063639235,121826344.310224
0.0003,,0.0048828125,0.00029296875,1024,10240,3,3,24,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,20,19931107_135603_starea.cdf#20,tpsscs_finished_detector,9,"8,9,10,11",71626.17470970153,121826344.310224
0.001,,0.0048828125,0.0009765625,1024,10240,10,10,34,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,20,19931107_135603_starea.cdf#20,tpsscs_finished_detector,9,"8,9,10,11",49630.71849574724,121826344.310224
0.003,,0.0048828125,0.0029296875,1024,10240,30,30,56,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,20,19931107_135603_starea.cdf#20,tpsscs_finished_detector,9,"8,9,10,11",32667.55368844741,121826344.310224
0.01,,0.0048828125,0.0099609375,1024,10240,102,102,139,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,20,19931107_135603_starea.cdf#20,tpsscs_finished_detector,9,"8,9,10,11",19105.07870376132,121826344.310224
1e-05,703729735.730329,0.0048828125,0.0,1024,10240,0,0,10,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,21,19931107_135603_starea.cdf#21,raw,9,"8,9,10,11",,
3e-05,703729735.730329,0.0048828125,0.0,1024,10240,0,0,10,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,21,19931107_135603_starea.cdf#21,raw,9,"8,9,10,11",,
0.0001,385730643.8480378,0.0166015625,9.765625e-05,1024,10240,1,1,41,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,21,19931107_135603_starea.cdf#21,raw,9,"8,9,10,11",,
0.0003,304064842.299228,0.02734375,0.00029296875,1024,10240,3,3,64,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,21,19931107_135603_starea.cdf#21,raw,9,"8,9,10,11",,
0.001,214628447.16065317,0.0361328125,0.0009765625,1024,10240,10,10,109,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,21,19931107_135603_starea.cdf#21,raw,9,"8,9,10,11",,
0.003,126973825.49274158,0.0537109375,0.0029296875,1024,10240,30,30,197,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,21,19931107_135603_starea.cdf#21,raw,9,"8,9,10,11",,
0.01,58587410.82004442,0.09375,0.0099609375,1024,10240,102,102,401,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,21,19931107_135603_starea.cdf#21,raw,9,"8,9,10,11",,
1e-05,194234.48067200152,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,21,19931107_135603_starea.cdf#21,low_rank_residual_k30,9,"8,9,10,11",,
