calibration_mode,residual_safety_factor,gate_margin_scale,asset,pfa_target,method,pd_mean,empirical_pfa_mean,empirical_pfa_max,false_alarms_total,background_count_total,n_items
cross_asset_target_free_conservative,1000.0,4096.0,simMed_test.mat,0.0001,tpsscs_finished_detector,0.382876722927808,0.0004559209719533609,0.0026266359207733304,3135,6877337,105
cross_asset_target_free_conservative,1000.0,4096.0,simMed_test.mat,0.0003,low_rank_residual_k30,0.382876722927808,0.0004559209719533609,0.0026266359207733304,3135,6877337,105
cross_asset_target_free_conservative,1000.0,4096.0,simMed_test.mat,0.0003,raw,0.07447260513022674,1.410569662319166e-05,9.162263689948997e-05,97,6877337,105
cross_asset_target_free_conservative,1000.0,4096.0,simMed_test.mat,0.0003,tpsscs_finished_detector,0.382876722927808,0.0004559209719533609,0.0026266359207733304,3135,6877337,105
cross_asset_target_free_conservative,1000.0,4096.0,simMed_test.mat,0.001,low_rank_residual_k30,0.384244731368935,0.0004592657611111655,0.002641907059847594,3158,6877337,105
cross_asset_target_free_conservative,1000.0,4096.0,simMed_test.mat,0.001,raw,0.07833043472347202,1.614153767382694e-05,0.00012212062464699507,111,6877337,105
cross_asset_target_free_conservative,1000.0,4096.0,simMed_test.mat,0.001,tpsscs_finished_detector,0.384244731368935,0.0004592657611111655,0.002641907059847594,3158,6877337,105
cross_asset_target_free_conservative,1000.0,4096.0,simMed_test.mat,0.003,low_rank_residual_k30,0.42597086160014863,0.0005673178858308256,0.003222210344669609,3901,6877337,105
cross_asset_target_free_conservative,1000.0,4096.0,simMed_test.mat,0.003,raw,0.08800732803513589,2.0940416872995162e-05,0.00021378615276547658,144,6877337,105
cross_asset_target_free_conservative,1000.0,4096.0,simMed_test.mat,0.003,tpsscs_finished_detector,0.42597086160014863,0.0005673178858308256,0.003222210344669609,3901,6877337,105
cross_asset_target_free_conservative,1000.0,4096.0,simMed_test.mat,0.01,low_rank_residual_k30,0.48910183717549605,0.0007757120073590253,0.004153749828199685,5334,6877337,105
