asset,pfa_target,method,method_family,training_cells,guard_cells,os_percentile,pd_mean,empirical_pfa_mean,n_items
simMed_test.mat,0.0001,low_rank_residual_k30_os75_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,75.0,0.30136951431735276,9.160522876818475e-05,105
simMed_test.mat,0.0001,low_rank_residual_k30_os90_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,90.0,0.2959205189705559,9.160522876818475e-05,105
simMed_test.mat,0.0001,low_rank_residual_k30_os90_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,90.0,0.29026847068589134,9.160522876818475e-05,105
simMed_test.mat,0.0001,low_rank_residual_k30_os90_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,90.0,0.294938244476329,9.160522876818475e-05,105
simMed_test.mat,0.0001,low_rank_residual_k30_os90_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,90.0,0.29147336195297746,9.160522876818475e-05,105
simMed_test.mat,0.0001,low_rank_residual_k30_os90_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,90.0,0.2960629253582473,9.160522876818475e-05,105
simMed_test.mat,0.0001,low_rank_residual_k30_os90_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,90.0,0.2975498424796112,9.160522876818475e-05,105
simMed_test.mat,0.0001,low_rank_residual_k30_soca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.0020638940348916986,9.160522876818475e-05,105
simMed_test.mat,0.0001,low_rank_residual_k30_soca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.0055109584650733755,9.160522876818475e-05,105
simMed_test.mat,0.0001,low_rank_residual_k30_soca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.0020638940348916986,9.160522876818475e-05,105
simMed_test.mat,0.0001,low_rank_residual_k30_soca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.0055109584650733755,9.160522876818475e-05,105
simMed_test.mat,0.0001,low_rank_residual_k30_soca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.0020638940348916986,9.160522876818475e-05,105
simMed_test.mat,0.0001,low_rank_residual_k30_soca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.0055109584650733755,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_ca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.258368185762237,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_ca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.2143093935991228,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_ca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.24440787227154864,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_ca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.20567502719181355,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_ca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.22586249576105247,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_ca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.20552326263724333,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_global_topk,global,,,,0.19556315067817254,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_goca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.26009380069811733,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_goca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.20331038319365735,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_goca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.23599704838869515,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_goca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.1991552630082605,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_goca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.22022345598489063,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_goca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.1981383592971941,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_os60_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,60.0,0.22205145109408272,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_os60_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,60.0,0.2139662866676264,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_os60_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,60.0,0.22089650165333585,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_os60_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,60.0,0.21195734366205138,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_os60_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,60.0,0.21766417243871838,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_os60_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,60.0,0.20969349698465486,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_os75_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,75.0,0.22346365147853994,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_os75_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,75.0,0.2125869355876792,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_os75_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,75.0,0.2231135943151329,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_os75_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,75.0,0.21504703268337666,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_os75_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,75.0,0.2189741285058569,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_os75_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,75.0,0.21304511729593076,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_os90_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,90.0,0.2272137211820379,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_os90_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,90.0,0.2128632078864866,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_os90_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,90.0,0.22070435074759445,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_os90_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,90.0,0.20579563145489546,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_os90_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,90.0,0.21399469536963497,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_os90_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,90.0,0.20412814943973126,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_soca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.0016459261669757755,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_soca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.006473999514470589,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_soca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.0016459261669757755,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_soca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.006473999514470589,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_soca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.0016459261669757755,9.160522876818475e-05,105
simMed_test.mat,0.0001,raw_soca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.006473999514470589,9.160522876818475e-05,105
simMed_test.mat,0.0001,tpsscs_finished_detector,proposed,,,,0.3631281887560889,9.160522876818475e-05,105
simMed_test.mat,0.0003,low_rank_residual_k30_ca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.4859530172619007,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_ca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.46072221019263765,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_ca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.47664115704774657,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_ca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.4577281769626305,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_ca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.4720422304773393,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_ca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.45815072242000665,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_global_topk,global,,,,0.45748134897575243,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_goca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.4896700856179057,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_goca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.4503325367722147,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_goca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.4796252130743364,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_goca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.4488996759063244,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_goca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.4694357294463814,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_goca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.44918437038566716,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_os60_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,60.0,0.4579808242352117,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_os60_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,60.0,0.4571918655022455,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_os60_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,60.0,0.4591776542834117,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_os60_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,60.0,0.4586822830349765,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_os60_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,60.0,0.4597025982231958,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_os60_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,60.0,0.4624705071857929,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_os75_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,75.0,0.4590721370277164,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_os75_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,75.0,0.45344710788048775,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_os75_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,75.0,0.4593262105842229,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_os75_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,75.0,0.45909349605340555,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_os75_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,75.0,0.45907533281970325,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_os75_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,75.0,0.4575556549302382,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_os90_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,90.0,0.46696002892555566,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_os90_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,90.0,0.45289424491760694,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_os90_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,90.0,0.4613807077970397,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_os90_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,90.0,0.45409784919870777,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_os90_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,90.0,0.4582298558038963,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_os90_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,90.0,0.4561190429987242,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_soca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.0020638940348916986,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_soca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.0055109584650733755,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_soca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.0020638940348916986,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_soca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.0055109584650733755,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_soca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.0020638940348916986,0.00029008322443258505,105
simMed_test.mat,0.0003,low_rank_residual_k30_soca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.0055109584650733755,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_ca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.40223952221469383,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_ca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.3433768630207124,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_ca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.37854089306471617,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_ca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.333570157859788,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_ca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.3617599234710444,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_ca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.33339706125326435,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_global_topk,global,,,,0.2685671393591548,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_goca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.39353499475938253,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_goca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.3375086026656805,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_goca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.3706241416534644,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_goca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.3267179834775907,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_goca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.3514940457562492,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_goca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.3234397363724594,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_os60_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,60.0,0.36190619087677994,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_os60_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,60.0,0.3396259885347771,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_os60_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,60.0,0.3508630641442803,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_os60_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,60.0,0.3319696702608331,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_os60_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,60.0,0.3393623517953942,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_os60_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,60.0,0.3300946288503033,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_os75_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,75.0,0.3567242987227406,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_os75_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,75.0,0.34273959010518107,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_os75_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,75.0,0.35462157541670025,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_os75_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,75.0,0.3434777902930234,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_os75_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,75.0,0.35435786252308754,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_os75_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,75.0,0.34086683016790165,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_os90_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,90.0,0.364337598278413,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_os90_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,90.0,0.34687261594494534,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_os90_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,90.0,0.3545102283808841,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_os90_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,90.0,0.3431843487769169,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_os90_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,90.0,0.3456406162149888,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_os90_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,90.0,0.34004762899857677,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_soca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.002497670784457922,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_soca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.007928332897248444,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_soca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.002497670784457922,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_soca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.007928332897248444,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_soca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.002497670784457922,0.00029008322443258505,105
simMed_test.mat,0.0003,raw_soca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.007928332897248444,0.00029008322443258505,105
simMed_test.mat,0.0003,tpsscs_finished_detector,proposed,,,,0.5154646610355453,0.00029008322443258505,105
simMed_test.mat,0.001,low_rank_residual_k30_ca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.6822465985015158,0.0009923899783220015,105
simMed_test.mat,0.001,low_rank_residual_k30_ca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.6656016815940212,0.0009923899783220015,105
simMed_test.mat,0.001,low_rank_residual_k30_ca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.6751517607464766,0.0009923899783220015,105
simMed_test.mat,0.001,low_rank_residual_k30_ca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.6638353269610386,0.0009923899783220015,105
simMed_test.mat,0.001,low_rank_residual_k30_ca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.6711388637980326,0.0009923899783220015,105
simMed_test.mat,0.001,low_rank_residual_k30_ca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.6614556994375982,0.0009923899783220015,105
simMed_test.mat,0.001,low_rank_residual_k30_global_topk,global,,,,0.6488084401825713,0.0009923899783220015,105
simMed_test.mat,0.001,low_rank_residual_k30_goca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.6701487831494657,0.0009923899783220015,105
simMed_test.mat,0.001,low_rank_residual_k30_goca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.6480993578817303,0.0009923899783220015,105
simMed_test.mat,0.001,low_rank_residual_k30_goca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.6666306472769317,0.0009923899783220015,105
simMed_test.mat,0.001,low_rank_residual_k30_goca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.651187922712495,0.0009923899783220015,105
simMed_test.mat,0.001,low_rank_residual_k30_goca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.663332361215776,0.0009923899783220015,105
simMed_test.mat,0.001,low_rank_residual_k30_goca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.6557416351635715,0.0009923899783220015,105
simMed_test.mat,0.001,low_rank_residual_k30_os60_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,60.0,0.6688568471298445,0.0009923899783220015,105
simMed_test.mat,0.001,low_rank_residual_k30_os60_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,60.0,0.6662631498328528,0.0009923899783220015,105
simMed_test.mat,0.001,low_rank_residual_k30_os60_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,60.0,0.6649195913737858,0.0009923899783220015,105
simMed_test.mat,0.001,low_rank_residual_k30_os60_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,60.0,0.6629417867300222,0.0009923899783220015,105
