pfa_target,threshold,pd,empirical_pfa,target_count,background_count,max_false_alarms,false_alarms,detections,threshold_policy,asset,image_index,item_id,method,method_family,training_cells,guard_cells,os_percentile,residual_threshold,gate_threshold
0.0003,20.775776766846857,0.28,0.0002900276289478103,25,65511,19,19,26,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,15.493732133798723,0.32,0.0009921997832425089,25,65511,65,65,73,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,9.707360728996546,0.44,0.0029918639617774116,25,65511,196,196,207,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,5.248921449218578,0.64,0.009998320892674512,25,65511,655,655,671,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,2496730581235031.0,0.0,0.0,25,65511,0,0,0,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,725274149807404.5,0.0,1.526461204988475e-05,25,65511,1,1,1,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,308986005894571.44,0.0,9.158767229930851e-05,25,65511,6,6,6,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,128955765862564.25,0.0,0.0002900276289478103,25,65511,19,19,19,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,12586972993166.24,0.0,0.0009921997832425089,25,65511,65,65,65,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,5128796599176.202,0.0,0.0029918639617774116,25,65511,196,196,196,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,3380758264197.6523,0.0,0.009998320892674512,25,65511,655,655,655,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,459.64245786010395,0.04,0.0,25,65511,0,0,1,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,147.90915067864296,0.12,1.526461204988475e-05,25,65511,1,1,4,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,98.29165856285228,0.16,9.158767229930851e-05,25,65511,6,6,10,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,60.458544800071685,0.24,0.0002900276289478103,25,65511,19,19,25,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,39.62638744241365,0.28,0.0009921997832425089,25,65511,65,65,72,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,24.265262507878408,0.36,0.0029918639617774116,25,65511,196,196,205,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,12.79574012918791,0.56,0.009998320892674512,25,65511,655,655,669,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,88.21094949419519,0.04,0.0,25,65511,0,0,1,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,23.796787923216556,0.24,1.526461204988475e-05,25,65511,1,1,7,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,14.527685929560441,0.4,9.158767229930851e-05,25,65511,6,6,16,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,7.982066542558839,0.52,0.0002900276289478103,25,65511,19,19,32,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,5.340464787113124,0.84,0.0009921997832425089,25,65511,65,65,86,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,3.943853801554492,0.84,0.0029918639617774116,25,65511,196,196,217,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,2.96427045819853,0.88,0.009998320892674512,25,65511,655,655,677,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,79.26043079989607,0.04,0.0,25,65511,0,0,1,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,22.310802975253107,0.2,1.526461204988475e-05,25,65511,1,1,6,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,13.860112001730112,0.4,9.158767229930851e-05,25,65511,6,6,16,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,7.59725093800429,0.48,0.0002900276289478103,25,65511,19,19,31,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,4.77836591499461,0.84,0.0009921997832425089,25,65511,65,65,86,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,3.595561024597516,0.84,0.0029918639617774116,25,65511,196,196,217,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,2.670323375104526,0.88,0.009998320892674512,25,65511,655,655,677,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,16748721148860.064,0.0,0.0,25,65511,0,0,0,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,9264057153819.479,0.0,1.526461204988475e-05,25,65511,1,1,1,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,7646129536254.607,0.0,9.158767229930851e-05,25,65511,6,6,6,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,6802698641866.597,0.0,0.0002900276289478103,25,65511,19,19,19,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,4831560983341.711,0.0,0.0009921997832425089,25,65511,65,65,65,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,3875942626811.158,0.0,0.0029918639617774116,25,65511,196,196,196,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,2954530530409.0635,0.0,0.009998320892674512,25,65511,655,655,655,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,70.42980907933183,0.04,0.0,25,65511,0,0,1,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,20.16552066915344,0.2,1.526461204988475e-05,25,65511,1,1,6,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,12.527626549817555,0.4,9.158767229930851e-05,25,65511,6,6,16,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,6.737415393643527,0.56,0.0002900276289478103,25,65511,19,19,33,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,4.4027269048292546,0.84,0.0009921997832425089,25,65511,65,65,86,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,3.2346529598027813,0.84,0.0029918639617774116,25,65511,196,196,217,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,2.4303681437724287,0.88,0.009998320892674512,25,65511,655,655,677,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,,0.12,0.0,25,65511,0,0,3,residual_cfar_plus_zero_false_gate_union,simWind_test.mat,78,simWind_test.mat#78,tpsscs_finished_detector,proposed,6,2,75.0,152.569608933917,10157.460827377417
3e-05,,0.28,1.526461204988475e-05,25,65511,1,1,8,residual_cfar_plus_zero_false_gate_union,simWind_test.mat,78,simWind_test.mat#78,tpsscs_finished_detector,proposed,6,2,75.0,48.87861538888815,10157.460827377417
0.0001,,0.4,9.158767229930851e-05,25,65511,6,6,16,residual_cfar_plus_zero_false_gate_union,simWind_test.mat,78,simWind_test.mat#78,tpsscs_finished_detector,proposed,6,2,75.0,35.44050152282948,10157.460827377417
0.0003,,0.56,0.0002900276289478103,25,65511,19,19,33,residual_cfar_plus_zero_false_gate_union,simWind_test.mat,78,simWind_test.mat#78,tpsscs_finished_detector,proposed,6,2,75.0,21.488185210736773,10157.460827377417
0.001,,0.72,0.0009921997832425089,25,65511,65,65,83,residual_cfar_plus_zero_false_gate_union,simWind_test.mat,78,simWind_test.mat#78,tpsscs_finished_detector,proposed,6,2,75.0,13.697162476356075,10157.460827377417
0.003,,0.88,0.0029918639617774116,25,65511,196,196,218,residual_cfar_plus_zero_false_gate_union,simWind_test.mat,78,simWind_test.mat#78,tpsscs_finished_detector,proposed,6,2,75.0,10.439717459108339,10157.460827377417
0.01,,0.92,0.009998320892674512,25,65511,655,655,678,residual_cfar_plus_zero_false_gate_union,simWind_test.mat,78,simWind_test.mat#78,tpsscs_finished_detector,proposed,6,2,75.0,7.466188073404961,10157.460827377417
1e-05,6853.1010807791645,0.07692307692307693,0.0,26,65510,0,0,2,conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_global_topk,global,6,2,75.0,,
3e-05,4826.817193740987,0.11538461538461539,1.5264845061822624e-05,26,65510,1,1,4,conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_global_topk,global,6,2,75.0,,
0.0001,2786.1784519455973,0.11538461538461539,9.158907037093573e-05,26,65510,6,6,9,conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_global_topk,global,6,2,75.0,,
0.0003,1751.0212656548013,0.15384615384615385,0.00029003205617462985,26,65510,19,19,23,conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_global_topk,global,6,2,75.0,,
0.001,1155.4373835882081,0.3076923076923077,0.0009922149290184704,26,65510,65,65,73,conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_global_topk,global,6,2,75.0,,
0.003,676.39730245846,0.38461538461538464,0.002991909632117234,26,65510,196,196,206,conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_global_topk,global,6,2,75.0,,
0.01,220.53715972297653,0.6153846153846154,0.009998473515493819,26,65510,655,655,671,conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_global_topk,global,6,2,75.0,,
1e-05,93.76975189437965,0.15384615384615385,0.0,26,65510,0,0,4,conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_global_topk,global,6,2,75.0,,
3e-05,65.88590893357349,0.3076923076923077,1.5264845061822624e-05,26,65510,1,1,9,conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.0001,34.750540920167786,0.38461538461538464,9.158907037093573e-05,26,65510,6,6,16,conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.0003,16.609961562438947,0.46153846153846156,0.00029003205617462985,26,65510,19,19,31,conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.001,11.431963745270357,0.5384615384615384,0.0009922149290184704,26,65510,65,65,79,conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.003,8.4301199167906,0.6538461538461539,0.002991909632117234,26,65510,196,196,213,conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.01,6.112750587673967,0.6923076923076923,0.009998473515493819,26,65510,655,655,673,conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_global_topk,global,6,2,75.0,,
1e-05,723.9510955223287,0.07692307692307693,0.0,26,65510,0,0,2,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,636.0706672899198,0.07692307692307693,1.5264845061822624e-05,26,65510,1,1,3,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,232.34587054880373,0.19230769230769232,9.158907037093573e-05,26,65510,6,6,11,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,53.94817780346358,0.34615384615384615,0.00029003205617462985,26,65510,19,19,28,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,17.093251756128666,0.6153846153846154,0.0009922149290184704,26,65510,65,65,81,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,8.688072365440082,0.7307692307692307,0.002991909632117234,26,65510,196,196,215,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,3.5261884763060305,0.8076923076923077,0.009998473515493819,26,65510,655,655,676,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,421.22658740587127,0.11538461538461539,0.0,26,65510,0,0,3,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,348.76293158890974,0.11538461538461539,1.5264845061822624e-05,26,65510,1,1,4,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,162.64046167719695,0.19230769230769232,9.158907037093573e-05,26,65510,6,6,11,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,34.28619944650016,0.3076923076923077,0.00029003205617462985,26,65510,19,19,27,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,12.204669430666877,0.6153846153846154,0.0009922149290184704,26,65510,65,65,81,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,6.3241026474241,0.6923076923076923,0.002991909632117234,26,65510,196,196,214,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,2.6967549979556042,0.8846153846153846,0.009998473515493819,26,65510,655,655,678,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,873663251109861.0,0.0,0.0,26,65510,0,0,0,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,735075736277906.5,0.0,1.5264845061822624e-05,26,65510,1,1,1,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,446588988373797.44,0.0,9.158907037093573e-05,26,65510,6,6,6,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,93030067905322.78,0.0,0.00029003205617462985,26,65510,19,19,19,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,11585651258640.719,0.0,0.0009922149290184704,26,65510,65,65,65,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,4137585705704.343,0.0,0.002991909632117234,26,65510,196,196,196,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,2567899554562.7964,0.0,0.009998473515493819,26,65510,655,655,655,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,617.0340313319974,0.07692307692307693,0.0,26,65510,0,0,2,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,590.0280797010151,0.07692307692307693,1.5264845061822624e-05,26,65510,1,1,3,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,197.90672191707267,0.19230769230769232,9.158907037093573e-05,26,65510,6,6,11,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,72.30774812728937,0.38461538461538464,0.00029003205617462985,26,65510,19,19,29,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,30.822878597521207,0.5769230769230769,0.0009922149290184704,26,65510,65,65,80,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,14.983522929895646,0.6923076923076923,0.002991909632117234,26,65510,196,196,214,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,5.171037780821626,0.8076923076923077,0.009998473515493819,26,65510,655,655,676,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,61.36358615952533,0.07692307692307693,0.0,26,65510,0,0,2,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,43.86435853573215,0.19230769230769232,1.5264845061822624e-05,26,65510,1,1,6,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,27.238374966552573,0.2692307692307692,9.158907037093573e-05,26,65510,6,6,13,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,6.362775847223781,0.5384615384615384,0.00029003205617462985,26,65510,19,19,33,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,4.058416868979483,0.6153846153846154,0.0009922149290184704,26,65510,65,65,81,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,3.0617540477789897,0.6923076923076923,0.002991909632117234,26,65510,196,196,214,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,2.4480281972586226,0.7307692307692307,0.009998473515493819,26,65510,655,655,674,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,52.46162429183728,0.07692307692307693,0.0,26,65510,0,0,2,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,38.4911132832978,0.19230769230769232,1.5264845061822624e-05,26,65510,1,1,6,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,23.953572204256112,0.2692307692307692,9.158907037093573e-05,26,65510,6,6,13,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,6.045243521841289,0.4230769230769231,0.00029003205617462985,26,65510,19,19,30,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,3.5710881458833925,0.5769230769230769,0.0009922149290184704,26,65510,65,65,80,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,2.7156224728580542,0.6923076923076923,0.002991909632117234,26,65510,196,196,214,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,2.225491033754985,0.7307692307692307,0.009998473515493819,26,65510,655,655,674,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,14786038170136.996,0.0,0.0,26,65510,0,0,0,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,9567018270168.38,0.0,1.5264845061822624e-05,26,65510,1,1,1,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,6984831780843.316,0.0,9.158907037093573e-05,26,65510,6,6,6,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,5507408278606.563,0.0,0.00029003205617462985,26,65510,19,19,19,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,4065723653637.1987,0.0,0.0009922149290184704,26,65510,65,65,65,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,3096470954841.691,0.0,0.002991909632117234,26,65510,196,196,196,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,2261733794521.564,0.0,0.009998473515493819,26,65510,655,655,655,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,56.695258265348826,0.07692307692307693,0.0,26,65510,0,0,2,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,39.471849265577056,0.23076923076923078,1.5264845061822624e-05,26,65510,1,1,7,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,21.658891719099326,0.2692307692307692,9.158907037093573e-05,26,65510,6,6,13,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,5.324384018995365,0.5,0.00029003205617462985,26,65510,19,19,32,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
