asset,item_id,image_index,target_count,tpsscs_auc,comparator_auc,comparator,delta_auc
simMed_test.mat,simMed_test.mat#25,25,30,0.519971374318271,0.4675749089618321,low_rank_residual_k30,0.05239646535643888
simMed_test.mat,simMed_test.mat#26,26,63,0.4992396124334864,0.47290563754078985,low_rank_residual_k30,0.026333974892696566
simMed_test.mat,simMed_test.mat#27,27,59,0.5040622275607171,0.4367826511828716,low_rank_residual_k30,0.06727957637784548
simMed_test.mat,simMed_test.mat#28,28,26,0.563977266992866,0.45529622526569075,low_rank_residual_k30,0.10868104172717524
simMed_test.mat,simMed_test.mat#29,29,26,0.3540306888000216,0.31556915033848315,low_rank_residual_k30,0.038461538461538436
simMed_test.mat,simMed_test.mat#3,3,28,0.5679274846133695,0.5029960261676633,low_rank_residual_k30,0.06493145844570625
simMed_test.mat,simMed_test.mat#31,31,25,0.5024403994965693,0.4624403994965693,low_rank_residual_k30,0.03999999999999998
simMed_test.mat,simMed_test.mat#32,32,27,0.6048176151289325,0.5307435410548585,low_rank_residual_k30,0.07407407407407396
simMed_test.mat,simMed_test.mat#33,33,36,0.5699894727896718,0.5585213188326362,low_rank_residual_k30,0.011468153957035598
simMed_test.mat,simMed_test.mat#34,34,59,0.5239654973080636,0.5086226618160891,low_rank_residual_k30,0.015342835491974571
simMed_test.mat,simMed_test.mat#35,35,55,0.5242626205828328,0.4743319501139853,low_rank_residual_k30,0.04993067046884747
simMed_test.mat,simMed_test.mat#36,36,13,0.6628962654810646,0.5859731885579876,low_rank_residual_k30,0.07692307692307698
simMed_test.mat,simMed_test.mat#38,38,43,0.5720730518499565,0.5528705615032924,low_rank_residual_k30,0.019202490346664103
simMed_test.mat,simMed_test.mat#39,39,36,0.5278991256548508,0.5118013420681856,low_rank_residual_k30,0.016097783586665138
simMed_test.mat,simMed_test.mat#40,40,28,0.5772646050648041,0.5273502820076713,low_rank_residual_k30,0.04991432305713284
simMed_test.mat,simMed_test.mat#41,41,55,0.5470592228412581,0.5106955864776217,low_rank_residual_k30,0.036363636363636376
simMed_test.mat,simMed_test.mat#42,42,31,0.5510931849256312,0.46788285559918147,low_rank_residual_k30,0.08321032932644973
simMed_test.mat,simMed_test.mat#43,43,49,0.5959497996724165,0.552199025766573,low_rank_residual_k30,0.043750773905843476
simMed_test.mat,simMed_test.mat#44,44,38,0.619138086022499,0.5138749281277623,low_rank_residual_k30,0.10526315789473673
simMed_test.mat,simMed_test.mat#45,45,35,0.5835670946987052,0.45521355893947035,low_rank_residual_k30,0.1283535357592348
simMed_test.mat,simMed_test.mat#46,46,51,0.3984155222588676,0.3870523809035746,low_rank_residual_k30,0.011363141355293038
simMed_test.mat,simMed_test.mat#47,47,28,0.5291008254152723,0.5262608179467029,low_rank_residual_k30,0.0028400074685693832
simMed_test.mat,simMed_test.mat#48,48,25,0.5894121161003072,0.5500222159744496,low_rank_residual_k30,0.039389900125857635
simMed_test.mat,simMed_test.mat#49,49,33,0.4825711610440813,0.4500895258715612,low_rank_residual_k30,0.03248163517252012
simMed_test.mat,simMed_test.mat#50,50,25,0.6163838327040451,0.5932030243392473,low_rank_residual_k30,0.023180808364797745
simMed_test.mat,simMed_test.mat#51,51,16,0.507353215703365,0.507353215703365,low_rank_residual_k30,0.0
simMed_test.mat,simMed_test.mat#52,52,59,0.4927627925324684,0.47581363999009557,low_rank_residual_k30,0.016949152542372836
simMed_test.mat,simMed_test.mat#53,53,49,0.5491089406683464,0.5082926141377341,low_rank_residual_k30,0.04081632653061229
simMed_test.mat,simMed_test.mat#54,54,36,0.4890768743881919,0.4361538939985669,low_rank_residual_k30,0.05292298038962501
simMed_test.mat,simMed_test.mat#55,55,24,0.3213510065511392,0.27968433988447255,low_rank_residual_k30,0.04166666666666663
simMed_test.mat,simMed_test.mat#56,56,19,0.5412799009431845,0.519550767129854,low_rank_residual_k30,0.021729133813330415
simMed_test.mat,simMed_test.mat#59,59,39,0.6775602131911458,0.6012237707624365,low_rank_residual_k30,0.0763364424287093
simMed_test.mat,simMed_test.mat#61,61,51,0.5197791577872403,0.46593235630122826,low_rank_residual_k30,0.05384680148601201
simMed_test.mat,simMed_test.mat#62,62,26,0.4828224514995174,0.47976398191798114,low_rank_residual_k30,0.0030584695815362717
simMed_test.mat,simMed_test.mat#63,63,58,0.5877285733839517,0.4544366013333818,low_rank_residual_k30,0.13329197205056986
simMed_test.mat,simMed_test.mat#64,64,16,0.5644065621066948,0.43940656210669476,low_rank_residual_k30,0.12500000000000006
simMed_test.mat,simMed_test.mat#65,65,30,0.40998568715913547,0.34331902049246876,low_rank_residual_k30,0.06666666666666671
simMed_test.mat,simMed_test.mat#67,67,44,0.5164640665733806,0.497697996461868,low_rank_residual_k30,0.0187660701115126
simMed_test.mat,simMed_test.mat#69,69,41,0.5475055380423176,0.5172967422530533,low_rank_residual_k30,0.030208795789264276
simMed_test.mat,simMed_test.mat#7,7,50,0.5594121161003072,0.48115504525124164,low_rank_residual_k30,0.07825707084906552
simMed_test.mat,simMed_test.mat#70,70,43,0.5726051156936852,0.4816085216831439,low_rank_residual_k30,0.09099659401054133
simMed_test.mat,simMed_test.mat#71,71,27,0.3511662880849737,0.34204825564843255,low_rank_residual_k30,0.009118032436541135
simMed_test.mat,simMed_test.mat#72,72,37,0.6419069026854389,0.5595010860526597,low_rank_residual_k30,0.08240581663277924
simMed_test.mat,simMed_test.mat#74,74,35,0.5200440052556689,0.49147257668424027,low_rank_residual_k30,0.02857142857142858
simMed_test.mat,simMed_test.mat#75,75,60,0.5087331590667135,0.46864603749960526,low_rank_residual_k30,0.0400871215671082
simMed_test.mat,simMed_test.mat#76,76,27,0.6227712263565787,0.5648353851615273,low_rank_residual_k30,0.05793584119505135
simMed_test.mat,simMed_test.mat#77,77,63,0.4695338255213082,0.42227793258925006,low_rank_residual_k30,0.04725589293205812
simMed_test.mat,simMed_test.mat#78,78,25,0.5598696910059139,0.5500222159744496,low_rank_residual_k30,0.009847475031464326
simMed_test.mat,simMed_test.mat#79,79,26,0.5115219467220794,0.4345988697990025,low_rank_residual_k30,0.07692307692307693
simMed_test.mat,simMed_test.mat#8,8,24,0.6311731852067065,0.6070265098267088,low_rank_residual_k30,0.024146675379997706
simMed_test.mat,simMed_test.mat#80,80,15,0.6247643050311487,0.5586060549262672,low_rank_residual_k30,0.06615825010488141
simMed_test.mat,simMed_test.mat#82,82,31,0.6745030908903589,0.45737617544090553,low_rank_residual_k30,0.21712691544945334
simMed_test.mat,simMed_test.mat#84,84,40,0.5776691869493727,0.4593958274760464,low_rank_residual_k30,0.11827335947332634
simMed_test.mat,simMed_test.mat#85,85,31,0.6017994417221849,0.45150781532734996,low_rank_residual_k30,0.15029162639483495
simMed_test.mat,simMed_test.mat#86,86,44,0.6427513725697352,0.5523622531442884,low_rank_residual_k30,0.0903891194254468
simMed_test.mat,simMed_test.mat#87,87,47,0.4372367237050064,0.4213604071989083,low_rank_residual_k30,0.015876316506098054
simMed_test.mat,simMed_test.mat#88,88,43,0.43324758658733126,0.43324758658733126,low_rank_residual_k30,0.0
simMed_test.mat,simMed_test.mat#89,89,50,0.5725929244651049,0.47638383270404505,low_rank_residual_k30,0.09620909176105985
simMed_test.mat,simMed_test.mat#9,9,23,0.6396706155316235,0.5961923546620583,low_rank_residual_k30,0.04347826086956519
simMed_test.mat,simMed_test.mat#90,90,15,0.529048819182241,0.26238215251557434,low_rank_residual_k30,0.26666666666666666
simMed_test.mat,simMed_test.mat#91,91,46,0.5086676487896128,0.5086676487896128,low_rank_residual_k30,0.0
simMed_test.mat,simMed_test.mat#92,92,61,0.5262870451331599,0.4445698729504313,low_rank_residual_k30,0.08171717218272861
simMed_test.mat,simMed_test.mat#93,93,63,0.42167267477760095,0.39545975144723416,low_rank_residual_k30,0.02621292333036679
simMed_test.mat,simMed_test.mat#94,94,20,0.3428106039306835,0.19281060393068353,low_rank_residual_k30,0.15
simMed_test.mat,simMed_test.mat#95,95,34,0.5881394786808191,0.4538963106729841,low_rank_residual_k30,0.13424316800783498
simMed_test.mat,simMed_test.mat#97,97,60,0.4600584958853792,0.43941581876271546,low_rank_residual_k30,0.020642677122663766
simMed_test.mat,simMed_test.mat#99,99,40,0.48779986930003516,0.4381811817213741,low_rank_residual_k30,0.04961868757866106
simWind_test.mat,simWind_test.mat#0,0,43,0.5242441805978726,0.5009883666443842,low_rank_residual_k30,0.023255813953488413
simWind_test.mat,simWind_test.mat#100,100,53,0.5407575701313653,0.4892305063779115,low_rank_residual_k30,0.05152706375345378
simWind_test.mat,simWind_test.mat#101,101,51,0.5534199790044853,0.513093675791944,low_rank_residual_k30,0.04032630321254127
simWind_test.mat,simWind_test.mat#102,102,39,0.545472670375425,0.520222734397311,low_rank_residual_k30,0.02524993597811398
simWind_test.mat,simWind_test.mat#104,104,25,0.6888020162261648,0.4894121161003071,low_rank_residual_k30,0.19938990012585767
simWind_test.mat,simWind_test.mat#105,105,26,0.6341967702585026,0.5188121548738872,low_rank_residual_k30,0.11538461538461542
simWind_test.mat,simWind_test.mat#107,107,49,0.4500025717170469,0.42975004617473633,low_rank_residual_k30,0.02025252554231055
simWind_test.mat,simWind_test.mat#108,108,25,0.5662313077355093,0.5630504993707116,low_rank_residual_k30,0.003180808364797727
simWind_test.mat,simWind_test.mat#11,11,58,0.5161524670078635,0.48604579673568066,low_rank_residual_k30,0.03010667027218289
simWind_test.mat,simWind_test.mat#110,110,63,0.48601209920597316,0.4293153696711611,low_rank_residual_k30,0.056696729534812085
simWind_test.mat,simWind_test.mat#111,111,43,0.42073290653770573,0.42073290653770573,low_rank_residual_k30,0.0
simWind_test.mat,simWind_test.mat#112,112,47,0.5120293300210396,0.49075273427635874,low_rank_residual_k30,0.021276595744680826
simWind_test.mat,simWind_test.mat#113,113,14,0.4239808776952582,0.28112373483811526,low_rank_residual_k30,0.14285714285714296
simWind_test.mat,simWind_test.mat#114,114,36,0.5880843108400359,0.5880843108400359,low_rank_residual_k30,0.0
simWind_test.mat,simWind_test.mat#115,115,22,0.45593204516850533,0.45593204516850533,low_rank_residual_k30,0.0
simWind_test.mat,simWind_test.mat#116,116,27,0.5371988342064676,0.5251356088395581,low_rank_residual_k30,0.012063225366909514
simWind_test.mat,simWind_test.mat#117,117,56,0.46343027827338656,0.4501055126343399,low_rank_residual_k30,0.013324765639046665
simWind_test.mat,simWind_test.mat#118,118,57,0.45184077057782207,0.435959589980866,low_rank_residual_k30,0.01588118059695609
simWind_test.mat,simWind_test.mat#12,12,57,0.4689832487307987,0.4284489577123251,low_rank_residual_k30,0.04053429101847361
simWind_test.mat,simWind_test.mat#121,121,37,0.5483428822025712,0.5213158551755441,low_rank_residual_k30,0.027027027027027084
simWind_test.mat,simWind_test.mat#122,122,15,0.45177945796624847,0.38511279129958176,low_rank_residual_k30,0.06666666666666671
simWind_test.mat,simWind_test.mat#123,123,42,0.5608988633943354,0.5213979010552903,low_rank_residual_k30,0.0395009623390451
simWind_test.mat,simWind_test.mat#124,124,25,0.41198282459096264,0.41198282459096264,low_rank_residual_k30,0.0
simWind_test.mat,simWind_test.mat#125,125,59,0.488331616725008,0.4785092402992462,low_rank_residual_k30,0.009822376425761836
simWind_test.mat,simWind_test.mat#126,126,26,0.5307527159528487,0.47976398191798114,low_rank_residual_k30,0.05098873403486753
simWind_test.mat,simWind_test.mat#127,127,33,0.5532782317511521,0.4979537746327716,low_rank_residual_k30,0.05532445711838052
simWind_test.mat,simWind_test.mat#13,13,17,0.5704218623749285,0.48731283046591206,low_rank_residual_k30,0.08310903190901647
simWind_test.mat,simWind_test.mat#14,14,30,0.5742558884693633,0.5522878745280336,low_rank_residual_k30,0.021968013941329634
simWind_test.mat,simWind_test.mat#15,15,43,0.4718299218952356,0.4469021553674876,low_rank_residual_k30,0.024927766527747974
simWind_test.mat,simWind_test.mat#16,16,23,0.4912856789032201,0.40432915716408974,low_rank_residual_k30,0.08695652173913038
simWind_test.mat,simWind_test.mat#17,17,29,0.46134795944462104,0.3578996835825519,low_rank_residual_k30,0.10344827586206912
simWind_test.mat,simWind_test.mat#18,18,52,0.6244347270195262,0.4968162333087655,low_rank_residual_k30,0.12761849371076067
simWind_test.mat,simWind_test.mat#19,19,24,0.5898242788911556,0.5064909455578223,low_rank_residual_k30,0.08333333333333337
simWind_test.mat,simWind_test.mat#20,20,24,0.3358754161422597,0.294208749475593,low_rank_residual_k30,0.041666666666666685
simWind_test.mat,simWind_test.mat#21,21,17,0.7319622668329643,0.5554916785976702,low_rank_residual_k30,0.17647058823529405
simWind_test.mat,simWind_test.mat#22,22,52,0.5717700995702986,0.5178695545774867,low_rank_residual_k30,0.05390054499281183
simWind_test.mat,simWind_test.mat#23,23,55,0.4803925561745915,0.45931909402477533,low_rank_residual_k30,0.021073462149816147
simWind_test.mat,simWind_test.mat#24,24,37,0.5818174937528369,0.5301187493622077,low_rank_residual_k30,0.05169874439062916
simWind_test.mat,simWind_test.mat#25,25,30,0.5310824854293821,0.5035589159324969,low_rank_residual_k30,0.02752356949688517
simWind_test.mat,simWind_test.mat#26,26,63,0.4991185608711566,0.44909611373126596,low_rank_residual_k30,0.050022447139890625
simWind_test.mat,simWind_test.mat#27,27,59,0.5067578278698677,0.4324807338233226,low_rank_residual_k30,0.07427709404654509
simWind_test.mat,simWind_test.mat#28,28,26,0.596028549044148,0.4971095505559493,low_rank_residual_k30,0.09891899848819874
simWind_test.mat,simWind_test.mat#29,29,26,0.35738247562874176,0.3030419547651541,low_rank_residual_k30,0.05434052086358765
simWind_test.mat,simWind_test.mat#3,3,28,0.5976893893752743,0.5684722166438537,low_rank_residual_k30,0.02921717273142055
simWind_test.mat,simWind_test.mat#31,31,25,0.4951636329557603,0.4551636329557604,low_rank_residual_k30,0.039999999999999925
simWind_test.mat,simWind_test.mat#32,32,27,0.5616077385857227,0.48753366451164865,low_rank_residual_k30,0.07407407407407401
simWind_test.mat,simWind_test.mat#33,33,36,0.588296151074113,0.5814576267467072,low_rank_residual_k30,0.006838524327405837
simWind_test.mat,simWind_test.mat#34,34,59,0.4831989330025297,0.4678560975105552,low_rank_residual_k30,0.015342835491974516
simWind_test.mat,simWind_test.mat#35,35,55,0.5575959539161661,0.5076652834473186,low_rank_residual_k30,0.04993067046884747
simWind_test.mat,simWind_test.mat#36,36,13,0.7849844545231202,0.6311383006769664,low_rank_residual_k30,0.15384615384615374
simWind_test.mat,simWind_test.mat#38,38,43,0.572427761079109,0.560977208716941,low_rank_residual_k30,0.011450552362167965
simWind_test.mat,simWind_test.mat#39,39,36,0.5025420828089264,0.4910739288518909,low_rank_residual_k30,0.011468153957035543
simWind_test.mat,simWind_test.mat#40,40,28,0.5653598431600422,0.500700750729578,low_rank_residual_k30,0.0646590924304642
simWind_test.mat,simWind_test.mat#41,41,55,0.5288774046594399,0.5001588554027137,low_rank_residual_k30,0.028718549256726233
simWind_test.mat,simWind_test.mat#42,42,31,0.5938579296000362,0.4919533999793948,low_rank_residual_k30,0.10190452962064145
simWind_test.mat,simWind_test.mat#43,43,49,0.6076211049926852,0.5807214960849346,low_rank_residual_k30,0.02689960890775056
simWind_test.mat,simWind_test.mat#44,44,38,0.6387745827537256,0.5445766825137272,low_rank_residual_k30,0.09419790023999841
simWind_test.mat,simWind_test.mat#45,45,35,0.5667914816259417,0.45521355893947035,low_rank_residual_k30,0.11157792268647138
simWind_test.mat,simWind_test.mat#46,46,51,0.40495146997128595,0.39685630247220205,low_rank_residual_k30,0.0080951674990839
simWind_test.mat,simWind_test.mat#47,47,28,0.5560227227086075,0.5472303342876571,low_rank_residual_k30,0.008792388420950425
simWind_test.mat,simWind_test.mat#48,48,25,0.5957737328299026,0.5957737328299026,low_rank_residual_k30,0.0
simWind_test.mat,simWind_test.mat#49,49,33,0.4693671523248808,0.46190694396771087,low_rank_residual_k30,0.0074602083571699285
simWind_test.mat,simWind_test.mat#50,50,25,0.6462313077355094,0.6297171660373784,low_rank_residual_k30,0.016514141698131035
simWind_test.mat,simWind_test.mat#51,51,16,0.5232165359667018,0.5232165359667018,low_rank_residual_k30,0.0
simWind_test.mat,simWind_test.mat#52,52,59,0.4887193920687425,0.47177023952636965,low_rank_residual_k30,0.016949152542372836
simWind_test.mat,simWind_test.mat#53,53,49,0.5335693616348736,0.49453153423786783,low_rank_residual_k30,0.03903782739700573
simWind_test.mat,simWind_test.mat#54,54,36,0.5309553812889357,0.48950055485634625,low_rank_residual_k30,0.041454826432589464
simWind_test.mat,simWind_test.mat#55,55,24,0.35275988672669717,0.31109322006003043,low_rank_residual_k30,0.04166666666666674
simWind_test.mat,simWind_test.mat#56,56,19,0.5721823460772225,0.5504532122638922,low_rank_residual_k30,0.021729133813330304
simWind_test.mat,simWind_test.mat#59,59,39,0.709318177995244,0.6223957472985019,low_rank_residual_k30,0.0869224306967421
simWind_test.mat,simWind_test.mat#61,61,51,0.5490413882102445,0.4855401994384832,low_rank_residual_k30,0.06350118877176131
simWind_test.mat,simWind_test.mat#62,62,26,0.4669434690974683,0.4669434690974683,low_rank_residual_k30,0.0
simWind_test.mat,simWind_test.mat#63,63,58,0.5921046617324585,0.46031521481200444,low_rank_residual_k30,0.13178944692045402
simWind_test.mat,simWind_test.mat#64,64,16,0.5644065621066948,0.5019065621066948,low_rank_residual_k30,0.0625
simWind_test.mat,simWind_test.mat#65,65,30,0.39887457604802434,0.3322079093813577,low_rank_residual_k30,0.06666666666666665
simWind_test.mat,simWind_test.mat#67,67,44,0.4914095448824651,0.48202650982670886,low_rank_residual_k30,0.009383035055756217
simWind_test.mat,simWind_test.mat#69,69,41,0.506483119419873,0.4904089628774367,low_rank_residual_k30,0.016074156542436324
simWind_test.mat,simWind_test.mat#7,7,50,0.5746409035531106,0.496383832704045,low_rank_residual_k30,0.07825707084906558
simWind_test.mat,simWind_test.mat#70,70,43,0.5997368986394216,0.49728975226671235,low_rank_residual_k30,0.10244714637270924
simWind_test.mat,simWind_test.mat#71,71,27,0.4193499762983111,0.41023194386177003,low_rank_residual_k30,0.00911803243654108
simWind_test.mat,simWind_test.mat#72,72,37,0.6554204161989524,0.5640055905571643,low_rank_residual_k30,0.09141482564178816
simWind_test.mat,simWind_test.mat#74,74,35,0.5960165886339513,0.5533773385890022,low_rank_residual_k30,0.04263925004494917
simWind_test.mat,simWind_test.mat#75,75,60,0.5168122841191541,0.4822807181076015,low_rank_residual_k30,0.03453156601155266
simWind_test.mat,simWind_test.mat#76,76,27,0.6289440658627514,0.5833539036800458,low_rank_residual_k30,0.04559016218270562
simWind_test.mat,simWind_test.mat#77,77,63,0.4745827276876538,0.4431998506286116,low_rank_residual_k30,0.03138287705904219
simWind_test.mat,simWind_test.mat#78,78,25,0.5630504993707116,0.5598696910059139,low_rank_residual_k30,0.003180808364797727
simWind_test.mat,simWind_test.mat#79,79,26,0.5405147591918252,0.4635916822687482,low_rank_residual_k30,0.07692307692307704
simWind_test.mat,simWind_test.mat#8,8,24,0.6348042876044867,0.6142887146222691,low_rank_residual_k30,0.020515572982217622
simWind_test.mat,simWind_test.mat#80,80,15,0.6141616104818227,0.5866380409849375,low_rank_residual_k30,0.02752356949688517
simWind_test.mat,simWind_test.mat#82,82,31,0.48682306390714025,0.46275251952692703,low_rank_residual_k30,0.02407054438021322
simWind_test.mat,simWind_test.mat#84,84,40,0.6090145150547074,0.47407448891471454,low_rank_residual_k30,0.13494002613999284
simWind_test.mat,simWind_test.mat#85,85,31,0.6422450263742298,0.48401188785724597,low_rank_residual_k30,0.15823313851698378
simWind_test.mat,simWind_test.mat#86,86,44,0.6447319738776154,0.5429792180885321,low_rank_residual_k30,0.10175275578908327
simWind_test.mat,simWind_test.mat#87,87,47,0.4478750215773468,0.43216096567607387,low_rank_residual_k30,0.01571405590127295
simWind_test.mat,simWind_test.mat#88,88,43,0.45245007693399536,0.45245007693399536,low_rank_residual_k30,0.0
simWind_test.mat,simWind_test.mat#89,89,50,0.5862313077355094,0.5033555493077828,low_rank_residual_k30,0.08287575842772654
simWind_test.mat,simWind_test.mat#9,9,23,0.6582839215884425,0.6148056607188772,low_rank_residual_k30,0.0434782608695653
simWind_test.mat,simWind_test.mat#90,90,15,0.5401599302933521,0.34015993029335206,low_rank_residual_k30,0.2
simWind_test.mat,simWind_test.mat#91,91,46,0.47399867692062375,0.47399867692062375,low_rank_residual_k30,0.0
simWind_test.mat,simWind_test.mat#92,92,61,0.5182153442876973,0.4446948934164441,low_rank_residual_k30,0.07352045087125325
simWind_test.mat,simWind_test.mat#93,93,63,0.4442199730455383,0.4036383625084017,low_rank_residual_k30,0.0405816105371366
simWind_test.mat,simWind_test.mat#94,94,20,0.37216792680801963,0.22216792680801967,low_rank_residual_k30,0.14999999999999997
simWind_test.mat,simWind_test.mat#95,95,34,0.5832375178965054,0.46370023224161167,low_rank_residual_k30,0.11953728565489369
simWind_test.mat,simWind_test.mat#97,97,60,0.45728071810760146,0.43941581876271546,low_rank_residual_k30,0.017864899344886
simWind_test.mat,simWind_test.mat#99,99,40,0.5294665359667018,0.47587183793204363,low_rank_residual_k30,0.05359469803465816
